unit,cycle,s17,s2,s3,s20,s21,s6,s9,s14,s15,s13
53,11,391,642.22,1583.8,38.77,23.3473,21.61,9064.52,8139.59,8.3929,2388.05
53,12,391,641.87,1590.68,39.09,23.4389,21.61,9062.78,8140.31,8.4422,2388.05
53,13,392,642.17,1595.97,38.85,23.4165,21.61,9052.96,8140.89,8.3914,2388.08
53,14,393,642.14,1579.92,39.03,23.4137,21.61,9056.61,8143.19,8.4731,2388.06
53,15,393,642.56,1587.85,39.19,23.3667,21.61,9060.89,8140.65,8.4304,2388.03
53,16,392,642.53,1580.18,38.9,23.4223,21.61,9057.94,8140.54,8.4048,2388.06
53,17,394,642.6,1587.78,38.87,23.413,21.61,9064.49,8146.08,8.4069,2388.04
53,18,393,642.17,1593.15,38.85,23.3182,21.61,9062.66,8132.49,8.4432,2388.07
53,19,392,642.65,1583.6,38.91,23.4,21.61,9059.08,8142.39,8.4088,2388.06
53,20,393,642.8,1591.1,39.01,23.3917,21.61,9060.61,8143.12,8.4107,2388.02
53,21,393,642.52,1586.83,38.94,23.344,21.61,9061.02,8141.38,8.4084,2388.08
53,22,391,641.9,1587.96,38.96,23.2755,21.61,9062.64,8140.2,8.4549,2388.02
53,23,393,642.61,1585.59,38.81,23.4494,21.61,9059.24,8140.34,8.4261,2388.03
53,24,394,642.54,1590.73,38.84,23.3491,21.61,9060.44,8135.1,8.4626,2388.05
53,25,392,642.74,1583.09,38.96,23.2925,21.61,9068.35,8143.61,8.4221,2388.04
53,26,392,642.46,1585.87,39.06,23.3651,21.61,9064.76,8143.51,8.4352,2388.04
53,27,392,642.45,1580.47,38.92,23.3085,21.61,9056.23,8141.92,8.4066,2388.06
53,28,392,642.58,1590.89,38.84,23.3255,21.61,9055.96,8143.09,8.4273,2388.06
53,29,392,642.09,1590.18,39.01,23.3982,21.61,9062.46,8136.68,8.3914,2387.99
53,30,392,642.37,1588.81,38.99,23.296,21.61,9061.41,8144.91,8.4022,2388.08
53,31,391,642.24,1586.54,38.96,23.3953,21.6,9057.65,8136.94,8.4212,2388.06
53,32,392,642.33,1587.83,38.83,23.2882,21.61,9057.79,8138.54,8.4097,2387.98
53,33,392,642.11,1585.96,38.81,23.3623,21.61,9063.9,8137.23,8.4329,2388.04
53,34,392,642.65,1585.09,38.97,23.445,21.61,9068.72,8143.13,8.439,2388.07
53,35,392,642.37,1584.34,39.01,23.3309,21.61,9062.4,8140.04,8.4361,2388.06
53,36,391,642.32,1592.96,38.95,23.3724,21.61,9053.45,8137.98,8.4265,2388.04
53,37,393,642.4,1589.56,38.83,23.4553,21.61,9063.68,8145.79,8.4056,2388.05
53,38,391,642.08,1592.01,38.87,23.3572,21.61,9062.64,8141.03,8.4077,2388.04
53,39,393,642.89,1588.75,38.87,23.3097,21.61,9059.72,8146.96,8.3639,2388.08
53,40,391,642.32,1589.66,38.89,23.3813,21.61,9066.58,8136.0,8.4324,2388.04
53,41,392,642.32,1591.26,38.91,23.3865,21.61,9054.05,8140.15,8.4321,2388.07
53,42,391,642.26,1587.45,38.92,23.315,21.61,9063.27,8141.78,8.3915,2388.06
53,43,393,642.96,1590.48,38.9,23.4905,21.61,9060.8,8144.56,8.4173,2388.07
53,44,391,643.41,1592.38,38.95,23.3288,21.61,9062.26,8143.21,8.4282,2388.04
53,45,391,641.79,1586.09,38.73,23.4475,21.61,9062.88,8138.64,8.3641,2388.03
53,46,393,642.17,1585.53,38.78,23.3843,21.61,9060.16,8137.7,8.4349,2388.06
53,47,392,642.77,1584.68,38.82,23.3819,21.61,9061.08,8135.36,8.4227,2388.08
53,48,392,642.36,1588.1,38.93,23.3574,21.6,9059.12,8143.47,8.4071,2388.02
53,49,394,642.52,1589.92,38.8,23.2958,21.61,9061.55,8141.58,8.4436,2388.06
53,50,391,642.3,1583.21,38.88,23.3694,21.6,9066.75,8142.71,8.412,2387.99
53,51,392,642.55,1590.24,39.04,23.4124,21.61,9063.05,8142.94,8.4244,2388.14
53,52,392,642.41,1592.82,38.93,23.2233,21.61,9069.62,8139.75,8.4019,2388.08
53,53,393,642.75,1598.02,38.82,23.3437,21.61,9065.73,8137.61,8.441,2388.06
53,54,392,642.79,1584.54,38.86,23.4542,21.61,9062.75,8138.16,8.4285,2388.05
53,55,392,642.67,1592.11,39.03,23.3498,21.61,9061.96,8147.12,8.4057,2388.08
53,56,393,642.24,1592.0,38.72,23.3746,21.61,9062.89,8144.9,8.412,2388.09
53,57,395,641.98,1581.24,38.8,23.3231,21.61,9066.27,8147.9,8.3917,2388.03
53,58,394,642.9,1595.09,38.94,23.3368,21.61,9067.38,8149.0,8.4625,2388.04
53,59,392,642.57,1590.82,38.96,23.3725,21.61,9063.4,8141.76,8.4625,2388.07
53,60,392,642.67,1592.16,38.83,23.416,21.61,9062.9,8138.47,8.4645,2388.05
53,61,394,642.73,1592.11,38.99,23.4569,21.61,9061.37,8140.45,8.472,2388.09
53,62,393,642.78,1586.26,38.77,23.243,21.61,9060.22,8139.27,8.4158,2388.05
53,63,394,642.57,1584.07,38.84,23.3984,21.61,9066.16,8144.21,8.4335,2388.1
53,64,393,642.37,1583.46,38.84,23.4021,21.61,9065.92,8144.66,8.4185,2388.03
53,65,393,642.21,1590.83,38.98,23.2507,21.61,9058.46,8140.95,8.4264,2388.0
53,66,392,642.7,1589.4,38.79,23.275,21.61,9062.89,8136.21,8.4331,2388.12
53,67,392,642.99,1590.4,38.65,23.3821,21.61,9063.3,8147.6,8.436,2388.03
53,68,392,642.52,1587.8,38.93,23.3725,21.61,9064.4,8140.67,8.4144,2388.0
53,69,392,642.68,1590.93,38.74,23.2457,21.61,9065.83,8142.0,8.4616,2388.05
53,70,392,642.78,1588.58,38.82,23.3538,21.61,9071.85,8142.5,8.4181,2388.07
53,71,392,642.69,1589.16,38.88,23.1929,21.61,9058.07,8139.74,8.4565,2388.08
53,72,391,642.54,1598.75,38.88,23.1876,21.61,9057.56,8143.3,8.4469,2388.11
53,73,392,642.49,1588.8,38.79,23.3735,21.61,9066.95,8145.13,8.3923,2388.09
53,74,393,642.56,1590.85,38.81,23.3089,21.61,9070.88,8149.19,8.458,2388.09
53,75,394,642.35,1585.98,38.93,23.35,21.61,9065.16,8143.67,8.4079,2388.0
53,76,393,642.87,1586.4,38.89,23.3097,21.61,9069.67,8150.36,8.4113,2388.06
53,77,393,642.18,1588.19,38.94,23.2504,21.61,9068.67,8147.11,8.4027,2388.1
53,78,394,642.59,1589.05,39.16,23.3414,21.61,9063.57,8145.26,8.4628,2388.1
53,79,393,642.38,1585.03,39.07,23.3337,21.61,9057.31,8144.83,8.4227,2388.11
53,80,393,642.53,1584.9,38.81,23.2529,21.61,9069.25,8142.49,8.4569,2388.09
53,81,393,642.29,1592.86,38.9,23.279,21.61,9061.7,8142.92,8.4018,2388.05
53,82,393,642.8,1591.78,38.99,23.4044,21.61,9068.23,8149.46,8.4268,2388.03
53,83,394,642.73,1592.55,38.84,23.3033,21.61,9065.47,8153.05,8.4199,2388.06
53,84,392,642.98,1588.77,38.95,23.325,21.61,9067.82,8144.09,8.4078,2388.12
53,85,391,642.59,1586.46,38.83,23.3325,21.61,9062.93,8150.38,8.4336,2388.04
53,86,395,642.35,1584.41,39.13,23.2688,21.61,9070.27,8149.05,8.4298,2388.03
53,87,392,642.84,1589.9,38.89,23.3316,21.61,9065.4,8148.31,8.3996,2388.0
53,88,392,642.19,1592.5,38.79,23.3815,21.61,9076.8,8147.16,8.5004,2388.05
53,89,393,642.32,1592.64,39.1,23.23,21.61,9067.25,8143.85,8.4202,2388.08
53,90,392,642.4,1589.2,38.78,23.3978,21.61,9071.08,8151.47,8.4204,2388.09
53,91,393,642.35,1587.43,38.93,23.3352,21.61,9065.47,8143.19,8.391,2388.1
53,92,393,642.46,1591.63,38.8,23.2247,21.61,9067.24,8150.5,8.4551,2387.97
53,93,392,642.96,1585.07,38.94,23.3221,21.61,9072.8,8152.12,8.4191,2388.09
53,94,392,642.68,1586.29,38.95,23.3118,21.61,9065.33,8148.43,8.4271,2388.07
53,95,393,642.6,1587.04,38.93,23.2607,21.61,9063.48,8149.22,8.4319,2388.05
53,96,394,642.29,1596.43,38.85,23.3818,21.61,9067.48,8152.09,8.4288,2388.04
53,97,392,642.35,1581.37,38.84,23.4626,21.61,9061.19,8147.66,8.4206,2388.0
53,98,393,642.4,1587.2,38.87,23.2445,21.61,9065.54,8148.81,8.4192,2388.11
53,99,393,642.77,1588.04,38.99,23.2926,21.61,9068.82,8150.14,8.4157,2388.04
53,100,393,642.39,1588.38,38.93,23.3007,21.61,9066.92,8146.72,8.4548,2388.06
53,101,394,642.28,1588.93,38.97,23.253,21.61,9071.11,8146.9,8.3977,2388.07
53,102,393,642.77,1587.02,38.88,23.3409,21.61,9066.58,8146.76,8.4507,2388.1
53,103,391,642.62,1593.98,38.99,23.1898,21.61,9070.21,8145.96,8.3917,2388.11
53,104,393,643.12,1592.45,38.86,23.3243,21.61,9075.11,8144.38,8.4157,2388.1
53,105,393,642.88,1587.68,38.81,23.3184,21.61,9070.05,8148.67,8.459,2388.06
53,106,391,642.49,1590.96,38.86,23.2772,21.61,9078.13,8151.4,8.4405,2388.04
53,107,393,642.53,1588.82,38.83,23.3709,21.61,9072.53,8147.23,8.4138,2388.06
53,108,394,642.79,1592.31,38.92,23.3406,21.61,9069.27,8145.98,8.4583,2388.1
53,109,394,642.13,1590.81,38.73,23.2951,21.61,9066.38,8147.23,8.4188,2388.08
53,110,393,642.55,1585.66,38.98,23.1763,21.61,9070.08,8158.06,8.4478,2388.06
53,111,393,642.57,1589.76,38.83,23.2521,21.61,9072.87,8149.77,8.4192,2388.09
53,112,393,642.91,1591.62,38.99,23.2997,21.61,9076.78,8155.85,8.4034,2388.02
53,113,393,642.7,1585.47,38.75,23.2904,21.61,9072.59,8153.86,8.4713,2388.07
53,114,393,642.56,1593.36,38.79,23.3224,21.61,9075.28,8154.24,8.4525,2388.04
53,115,393,642.55,1589.46,38.81,23.3737,21.61,9075.88,8155.76,8.4131,2388.04
53,116,393,642.41,1588.68,38.91,23.2399,21.61,9069.22,8154.2,8.4153,2388.11
53,117,392,642.7,1593.44,38.69,23.2592,21.61,9073.54,8151.63,8.4107,2388.07
53,118,391,642.6,1590.73,39.02,23.3121,21.61,9074.92,8155.87,8.4134,2388.07
53,119,392,642.81,1595.17,38.85,23.3565,21.61,9069.11,8155.2,8.4458,2388.06
53,120,393,642.4,1592.45,38.8,23.2436,21.61,9068.8,8153.4,8.4466,2388.04
53,121,395,642.69,1591.1,38.79,23.2405,21.61,9075.71,8155.27,8.4587,2388.02
53,122,393,642.89,1585.09,38.92,23.3892,21.61,9078.9,8148.82,8.4502,2388.09
53,123,394,643.32,1595.18,38.69,23.2218,21.61,9079.42,8157.87,8.4609,2388.1
53,124,395,642.86,1591.25,38.88,23.2964,21.61,9082.77,8155.79,8.4602,2388.06
53,125,393,643.2,1587.13,38.79,23.312,21.61,9079.41,8153.55,8.4423,2388.11
53,126,393,642.76,1585.75,38.85,23.3083,21.61,9081.75,8158.78,8.4327,2388.07
53,127,393,642.51,1590.28,38.87,23.2946,21.61,9077.69,8156.72,8.4371,2388.06
53,128,394,642.5,1586.28,38.88,23.294,21.61,9083.56,8160.03,8.4094,2388.07
53,129,393,642.6,1586.63,38.91,23.268,21.61,9081.36,8156.7,8.4155,2388.13
53,130,392,642.98,1594.42,38.68,23.198,21.61,9078.63,8154.28,8.4407,2388.11
53,131,393,642.17,1591.61,38.95,23.2396,21.61,9084.85,8158.51,8.4328,2388.06
53,132,394,642.64,1583.62,38.76,23.2222,21.61,9078.33,8158.36,8.4735,2388.14
53,133,392,642.47,1592.05,38.75,23.3671,21.61,9075.86,8156.08,8.4613,2388.12
53,134,394,643.11,1595.75,38.8,23.2528,21.61,9083.86,8153.67,8.4873,2388.05
53,135,393,643.1,1596.3,38.99,23.23,21.61,9088.85,8160.52,8.4147,2388.08
53,136,394,642.49,1594.19,38.71,23.161,21.61,9080.13,8159.2,8.4819,2388.06
53,137,393,642.87,1586.57,38.79,23.2403,21.61,9087.19,8159.51,8.4515,2388.08
53,138,392,642.6,1586.84,38.73,23.3491,21.61,9086.31,8162.37,8.4296,2388.08
53,139,393,642.53,1589.31,38.79,23.3027,21.61,9083.32,8159.45,8.4686,2388.07
53,140,393,642.91,1597.66,38.77,23.1791,21.61,9090.76,8161.37,8.4275,2388.09
53,141,393,642.93,1589.98,38.7,23.1342,21.61,9086.53,8159.45,8.4758,2388.05
53,142,394,642.6,1588.17,38.48,23.2616,21.61,9091.36,8161.56,8.4894,2388.07
53,143,393,642.91,1599.75,38.65,23.2325,21.61,9093.35,8170.46,8.4341,2388.06
53,144,393,641.99,1593.98,38.91,23.2183,21.61,9086.84,8163.04,8.4509,2388.04
53,145,394,642.41,1593.01,38.85,23.3119,21.61,9093.91,8164.61,8.4206,2388.07
53,146,393,643.13,1595.32,38.77,23.3,21.61,9083.69,8163.57,8.474,2388.12
53,147,394,642.92,1583.95,38.93,23.2549,21.61,9093.05,8165.27,8.4745,2388.06
53,148,393,642.84,1598.57,38.65,23.2892,21.61,9089.86,8165.48,8.4451,2388.04
53,149,394,642.69,1599.77,38.8,23.1392,21.61,9093.92,8168.73,8.401,2388.06
53,150,393,643.31,1588.61,38.78,23.3048,21.61,9097.18,8167.64,8.4693,2388.09
53,151,393,643.02,1595.37,38.53,23.2231,21.61,9090.85,8163.82,8.45,2388.14
53,152,393,642.57,1589.71,38.68,23.2918,21.61,9086.22,8171.37,8.4468,2388.09
53,153,393,643.04,1594.75,38.6,23.1493,21.61,9091.91,8171.02,8.4508,2388.08
53,154,395,643.03,1596.1,38.75,23.2005,21.61,9091.55,8169.63,8.4744,2388.12
53,155,394,643.16,1591.2,38.76,23.2799,21.61,9098.02,8171.53,8.4991,2388.07
53,156,394,642.9,1590.62,38.77,23.1978,21.61,9097.5,8172.93,8.4536,2388.08
53,157,396,643.36,1597.67,38.71,23.2513,21.61,9089.41,8175.54,8.4476,2388.1
53,158,393,642.61,1586.39,38.69,23.2686,21.61,9099.79,8173.42,8.4535,2388.09
53,159,393,642.95,1593.91,38.76,23.2241,21.61,9105.79,8179.85,8.4829,2388.13
53,160,393,642.56,1592.66,38.71,23.204,21.61,9103.42,8179.69,8.4946,2388.12
53,161,394,643.05,1596.4,38.78,23.1837,21.61,9102.95,8177.53,8.444,2388.15
53,162,395,643.39,1589.57,38.52,23.2697,21.61,9103.74,8175.49,8.4763,2388.09
53,163,395,643.46,1593.89,38.65,23.2333,21.61,9101.01,8179.62,8.4404,2388.1
53,164,396,643.3,1593.14,38.68,23.1825,21.61,9110.95,8176.77,8.4589,2388.09
53,165,394,643.23,1593.42,38.78,23.2019,21.61,9104.81,8182.32,8.4545,2388.07
53,166,395,643.12,1597.62,38.72,23.1563,21.61,9109.47,8187.41,8.4667,2388.1
53,167,393,643.1,1595.83,38.6,23.1481,21.61,9109.39,8182.89,8.4432,2388.09
53,168,395,643.08,1600.46,38.63,23.2471,21.61,9108.1,8187.38,8.4817,2388.08
53,169,393,643.73,1599.73,38.49,23.1867,21.61,9116.28,8182.88,8.4903,2388.15
53,170,395,643.02,1595.92,38.61,23.1807,21.61,9121.53,8188.71,8.4953,2388.1
53,171,396,643.07,1595.05,38.73,23.2634,21.61,9122.08,8194.64,8.4955,2388.14
53,172,396,643.21,1591.8,38.64,23.1709,21.61,9123.32,8188.56,8.4701,2388.11
53,173,395,643.39,1601.08,38.64,23.1678,21.61,9123.17,8194.65,8.4973,2388.09
53,174,393,643.13,1601.25,38.68,23.0817,21.61,9132.53,8197.43,8.486,2388.09
53,175,395,643.21,1596.61,38.62,23.1741,21.61,9133.02,8198.99,8.4566,2388.12
53,176,395,643.06,1594.02,38.62,23.2057,21.61,9122.2,8191.37,8.4736,2388.07
53,177,394,643.37,1597.61,38.78,23.2846,21.61,9128.58,8190.16,8.5108,2388.13
53,178,395,642.68,1596.45,38.59,23.1172,21.61,9129.45,8200.12,8.463,2388.1
53,179,396,642.87,1596.82,38.59,23.1856,21.61,9131.95,8201.98,8.4766,2388.1
53,180,396,643.2,1599.77,38.64,23.1846,21.61,9139.6,8199.27,8.4671,2388.15
53,181,395,643.19,1598.61,38.5,23.1596,21.61,9138.15,8207.27,8.5073,2388.14
53,182,394,643.28,1596.58,38.61,23.1815,21.61,9140.96,8196.21,8.4917,2388.19
53,183,397,643.33,1597.62,38.64,23.1111,21.61,9143.52,8207.03,8.5008,2388.07
53,184,395,643.98,1598.65,38.51,23.1913,21.61,9138.55,8209.84,8.4819,2388.15
53,185,396,643.44,1600.4,38.61,23.1144,21.61,9142.03,8213.24,8.4906,2388.13
53,186,397,643.76,1603.49,38.6,23.0892,21.61,9148.96,8213.21,8.4877,2388.15
53,187,395,643.7,1600.45,38.54,23.1469,21.61,9147.04,8214.98,8.5172,2388.16
53,188,398,643.43,1605.95,38.47,23.1633,21.61,9148.21,8218.62,8.4865,2388.14
53,189,397,644.12,1602.6,38.29,23.1289,21.61,9150.57,8220.41,8.5371,2388.17
53,190,397,643.94,1599.71,38.45,23.0076,21.61,9151.86,8222.04,8.5174,2388.13
53,191,398,644.16,1608.16,38.56,23.1925,21.61,9160.31,8228.95,8.5085,2388.13
53,192,397,643.24,1607.08,38.44,23.1553,21.61,9159.26,8225.39,8.5009,2388.2
53,193,397,643.48,1605.99,38.25,23.0927,21.61,9163.48,8230.55,8.5836,2388.2
53,194,396,643.97,1605.24,38.36,23.0233,21.61,9167.7,8234.23,8.5116,2388.12
53,195,396,644.18,1612.63,38.32,23.0419,21.61,9162.47,8230.96,8.5196,2388.17
54,1,390,642.55,1582.13,39.16,23.3164,21.61,9056.97,8139.33,8.39,2388.05
54,2,392,642.43,1585.29,39.2,23.3992,21.61,9069.85,8145.65,8.3852,2387.95
54,3,391,642.05,1578.18,38.94,23.4346,21.61,9070.61,8145.7,8.4075,2388.05
54,4,392,642.33,1582.9,39.08,23.4222,21.61,9062.2,8142.2,8.4278,2388.02
54,5,391,641.6,1580.9,38.75,23.4799,21.61,9068.9,8145.19,8.4028,2388.03
54,6,392,641.79,1586.12,38.98,23.3702,21.6,9060.9,8142.64,8.4175,2387.99
54,7,392,642.24,1581.51,39.11,23.4091,21.61,9059.89,8141.67,8.4285,2387.97
54,8,390,642.02,1584.37,38.81,23.3924,21.61,9058.02,8140.85,8.3697,2387.98
54,9,391,642.1,1580.37,39.15,23.3135,21.61,9065.66,8143.39,8.4109,2387.96
54,10,393,641.84,1587.73,39.08,23.3512,21.61,9064.51,8147.93,8.4022,2387.99
54,11,393,642.12,1591.03,39.11,23.3691,21.61,9058.35,8143.02,8.4109,2388.03
54,12,392,642.28,1585.08,38.95,23.3154,21.61,9063.6,8146.69,8.4092,2388.03
54,13,392,642.53,1583.77,39.03,23.4262,21.61,9061.23,8144.64,8.3972,2387.98
54,14,391,642.09,1576.44,38.85,23.3487,21.61,9056.18,8145.94,8.3683,2388.02
54,15,392,642.06,1583.65,38.92,23.5147,21.61,9073.32,8139.13,8.3695,2387.99
54,16,390,642.35,1591.18,39.15,23.5105,21.61,9059.68,8140.8,8.3986,2388.01
54,17,390,642.28,1586.23,39.03,23.3913,21.61,9067.37,8147.85,8.4156,2387.98
54,18,392,641.87,1579.23,38.97,23.4212,21.61,9064.42,8143.13,8.4046,2387.98
54,19,391,641.95,1584.51,39.05,23.4868,21.61,9067.24,8145.78,8.38,2387.99
54,20,391,642.57,1580.06,38.99,23.462,21.61,9054.31,8142.79,8.3898,2387.99
54,21,393,641.86,1581.29,38.9,23.4714,21.61,9061.49,8145.69,8.4125,2388.02
54,22,394,641.99,1587.52,39.1,23.4519,21.61,9063.28,8138.29,8.4112,2388.04
54,23,392,641.9,1580.25,39.09,23.4204,21.61,9067.72,8143.88,8.4302,2387.98
54,24,390,642.68,1583.76,38.94,23.3466,21.6,9068.84,8142.22,8.3667,2388.06
54,25,392,642.19,1590.68,39.02,23.3691,21.61,9058.55,8147.84,8.4197,2388.05
54,26,393,642.21,1582.08,39.04,23.5266,21.61,9057.48,8138.98,8.3774,2388.05
54,27,392,642.09,1582.84,38.83,23.3941,21.61,9053.85,8145.69,8.3926,2388.02
54,28,391,641.84,1583.22,39.13,23.4203,21.61,9066.71,8142.23,8.399,2388.03
54,29,393,642.16,1590.72,38.98,23.4736,21.61,9070.18,8146.15,8.3977,2387.98
54,30,393,642.08,1583.34,38.89,23.3667,21.61,9063.97,8144.06,8.3991,2387.94
54,31,393,642.05,1586.25,38.83,23.3516,21.61,9058.49,8140.93,8.3918,2387.99
54,32,391,642.64,1584.63,39.1,23.4876,21.61,9060.06,8138.67,8.433,2388.02
54,33,392,642.29,1578.38,39.06,23.5014,21.61,9067.86,8145.66,8.3916,2388.0
54,34,391,641.95,1583.94,38.99,23.4956,21.61,9058.09,8144.11,8.4157,2388.04
54,35,391,642.01,1574.81,39.01,23.3685,21.61,9054.41,8145.24,8.4028,2387.97
54,36,391,641.76,1584.06,38.92,23.4342,21.61,9059.41,8146.64,8.418,2388.02
54,37,393,641.9,1584.95,39.02,23.4406,21.61,9062.65,8146.16,8.3932,2387.98
54,38,392,642.28,1582.82,39.16,23.374,21.61,9072.16,8142.01,8.3761,2388.03
54,39,391,642.33,1585.26,39.05,23.4434,21.61,9057.94,8154.14,8.4046,2388.04
54,40,391,642.09,1585.52,39.0,23.3844,21.61,9061.11,8140.24,8.3922,2388.02
54,41,391,642.32,1575.94,39.08,23.4296,21.61,9053.22,8147.08,8.4622,2388.01
54,42,392,642.19,1581.22,39.14,23.4102,21.61,9064.97,8144.37,8.3681,2387.98
54,43,393,642.06,1581.53,38.98,23.3245,21.61,9064.46,8146.92,8.4155,2388.01
54,44,390,641.91,1586.91,39.11,23.3904,21.61,9060.22,8148.27,8.4118,2388.04
54,45,391,642.31,1580.91,39.09,23.4393,21.61,9056.38,8140.7,8.4111,2388.03
54,46,393,642.1,1588.99,38.99,23.4705,21.61,9065.35,8141.18,8.4026,2387.98
54,47,391,642.4,1579.86,39.0,23.4603,21.61,9054.24,8139.95,8.4177,2387.92
54,48,391,642.39,1592.11,38.89,23.2904,21.61,9053.38,8138.44,8.4014,2388.02
54,49,390,642.42,1580.66,39.02,23.3857,21.61,9068.95,8143.16,8.3978,2387.99
54,50,391,642.03,1583.54,39.22,23.397,21.61,9059.66,8147.65,8.3942,2388.01
54,51,392,642.27,1583.88,39.14,23.491,21.61,9056.86,8146.49,8.3969,2388.01
54,52,392,641.98,1578.4,39.07,23.4506,21.61,9062.07,8146.33,8.4314,2387.99
54,53,391,642.33,1580.99,39.05,23.5125,21.61,9062.73,8139.72,8.3858,2388.02
54,54,393,642.1,1581.1,39.08,23.3928,21.61,9058.68,8150.49,8.3969,2387.96
54,55,392,641.57,1588.91,39.01,23.3442,21.61,9065.49,8143.76,8.4139,2388.06
54,56,391,642.49,1583.25,38.97,23.4216,21.61,9059.72,8140.18,8.3857,2387.98
54,57,391,642.39,1580.33,39.09,23.4079,21.61,9065.77,8135.89,8.3862,2387.98
54,58,393,642.09,1592.4,38.99,23.425,21.61,9056.27,8143.57,8.414,2387.98
54,59,393,642.19,1585.77,38.88,23.4924,21.61,9057.11,8146.13,8.4188,2388.04
54,60,392,641.79,1575.58,38.8,23.3464,21.61,9063.28,8143.05,8.3943,2388.01
54,61,389,642.11,1579.02,38.98,23.3442,21.61,9061.29,8149.63,8.4097,2388.03
54,62,390,641.95,1581.94,38.87,23.4563,21.61,9067.08,8148.8,8.4045,2387.95
54,63,393,642.31,1576.09,39.02,23.5325,21.61,9063.07,8146.68,8.4121,2388.01
54,64,390,642.16,1592.19,39.11,23.3878,21.61,9060.64,8145.58,8.3846,2388.0
54,65,392,641.92,1593.2,39.12,23.3815,21.61,9061.99,8146.62,8.3755,2388.01
54,66,392,642.56,1583.41,39.04,23.3567,21.61,9062.48,8140.42,8.3853,2388.08
54,67,392,642.13,1586.19,38.96,23.3857,21.61,9068.4,8140.31,8.4087,2387.97
54,68,393,642.1,1590.38,39.07,23.4073,21.61,9070.85,8143.82,8.4191,2388.02
54,69,392,641.76,1581.71,38.79,23.4817,21.61,9057.55,8139.23,8.4058,2388.02
54,70,393,642.37,1590.55,38.95,23.3719,21.61,9059.93,8138.32,8.3866,2388.04
54,71,392,642.06,1592.71,38.93,23.3344,21.61,9065.59,8143.03,8.4279,2388.0
54,72,393,642.25,1585.7,38.96,23.4335,21.61,9062.62,8139.31,8.4358,2388.01
54,73,392,642.41,1587.43,38.97,23.4108,21.61,9066.6,8144.37,8.38,2388.05
54,74,392,642.13,1579.33,38.92,23.422,21.6,9071.25,8133.34,8.4216,2388.02
54,75,392,641.72,1592.22,39.04,23.3875,21.61,9059.69,8147.05,8.4048,2388.04
54,76,391,642.26,1588.11,38.99,23.3181,21.61,9062.54,8148.28,8.384,2388.03
54,77,391,641.86,1584.14,39.26,23.3835,21.61,9064.28,8140.61,8.4038,2388.02
54,78,391,642.09,1590.28,39.0,23.4301,21.61,9069.94,8144.41,8.4292,2388.01
54,79,394,642.18,1587.41,38.99,23.4631,21.61,9058.9,8141.49,8.4239,2388.07
54,80,393,642.61,1588.24,39.05,23.3775,21.61,9069.63,8143.82,8.407,2387.98
54,81,389,641.95,1581.03,39.05,23.5036,21.61,9062.77,8144.58,8.4259,2387.98
54,82,392,641.88,1580.45,39.09,23.4048,21.61,9065.21,8138.76,8.4136,2388.07
54,83,392,642.01,1585.08,38.98,23.4566,21.6,9062.69,8147.57,8.4045,2388.05
54,84,392,642.62,1585.66,39.02,23.3948,21.61,9063.48,8145.29,8.3805,2387.96
54,85,392,642.65,1587.19,38.85,23.4286,21.61,9059.81,8144.16,8.3897,2388.01
54,86,392,641.66,1587.7,39.16,23.4151,21.61,9066.2,8151.19,8.3781,2388.02
54,87,391,641.7,1582.42,39.05,23.5472,21.61,9059.69,8147.5,8.4028,2388.07
54,88,392,642.16,1592.99,39.02,23.2446,21.61,9062.78,8145.52,8.438,2388.06
54,89,391,641.64,1594.32,38.75,23.4034,21.61,9063.7,8144.73,8.378,2387.98
54,90,392,642.18,1590.28,39.22,23.3348,21.61,9061.52,8146.86,8.4034,2388.06
54,91,392,641.97,1582.99,38.74,23.3724,21.61,9070.77,8148.04,8.4275,2388.0
54,92,392,641.78,1589.91,39.09,23.4267,21.61,9062.56,8142.98,8.3814,2388.0
54,93,392,642.26,1586.87,39.11,23.3427,21.61,9060.91,8154.15,8.3879,2388.0
54,94,391,642.14,1583.67,39.05,23.3228,21.61,9065.71,8147.83,8.398,2387.99
54,95,391,642.57,1584.73,38.99,23.4781,21.61,9064.23,8142.83,8.3733,2387.99
54,96,392,642.3,1586.66,38.99,23.4314,21.61,9070.5,8144.58,8.4193,2387.95
54,97,392,642.31,1590.24,38.91,23.3373,21.61,9063.46,8147.36,8.3952,2388.02
54,98,392,642.55,1587.71,38.72,23.3219,21.61,9070.17,8146.95,8.3857,2388.04
54,99,393,642.47,1595.37,38.96,23.381,21.61,9056.66,8143.82,8.4277,2388.05
54,100,391,642.54,1579.7,38.97,23.3886,21.61,9067.43,8149.04,8.4108,2388.01
54,101,393,642.37,1583.81,38.84,23.4414,21.61,9069.96,8152.34,8.4209,2387.97
54,102,392,642.38,1587.64,38.88,23.3304,21.61,9067.94,8149.21,8.4235,2388.04
54,103,392,641.94,1578.25,39.19,23.3539,21.61,9069.75,8151.68,8.3859,2388.04
54,104,394,641.75,1589.03,39.18,23.3736,21.61,9069.25,8145.69,8.3931,2388.06
54,105,392,642.38,1590.66,39.07,23.3302,21.61,9060.17,8144.29,8.4179,2388.02
54,106,393,642.45,1580.18,39.03,23.4957,21.61,9075.17,8148.69,8.4206,2388.05
54,107,391,642.07,1591.93,39.04,23.331,21.61,9069.3,8147.74,8.4174,2388.06
