unit,cycle,s17,s2,s3,s20,s21,s6,s9,s14,s15,s13,max_cycle,RUL,predicted_rul_xgb
49,133,395,643.19,1589.07,38.85,23.4292,21.61,9042.2,8131.7,8.4609,2388.11,215,82,72.17141
49,134,394,642.81,1595.47,38.7,23.3183,21.61,9050.85,8128.69,8.4287,2388.15,215,81,74.16079
49,135,393,642.85,1589.96,38.62,23.1865,21.61,9054.46,8131.06,8.4724,2388.14,215,80,54.581154
49,136,393,642.89,1590.77,38.58,23.1275,21.61,9050.5,8129.08,8.4506,2388.17,215,79,60.344612
49,137,393,643.04,1587.7,38.73,23.2724,21.61,9054.92,8127.05,8.4435,2388.14,215,78,76.822784
49,138,394,642.46,1595.26,38.94,23.3259,21.61,9040.01,8126.26,8.4309,2388.17,215,77,87.47077
49,139,393,643.15,1591.5,38.79,23.2748,21.61,9049.05,8126.78,8.4672,2388.16,215,76,65.70365
49,140,394,642.58,1597.01,38.86,23.2843,21.61,9040.91,8127.0,8.4738,2388.15,215,75,69.371574
49,141,394,642.95,1587.88,38.86,23.2873,21.61,9048.93,8130.77,8.4181,2388.12,215,74,87.63114
49,142,395,642.83,1592.21,38.68,23.3007,21.61,9051.25,8123.56,8.4615,2388.15,215,73,59.23456
49,143,393,642.61,1591.78,38.72,23.277,21.61,9050.0,8122.31,8.4429,2388.18,215,72,62.559418
49,144,394,643.31,1588.59,38.73,23.3002,21.61,9060.27,8127.72,8.4564,2388.11,215,71,76.958984
49,145,393,642.58,1597.26,38.87,23.1744,21.61,9052.93,8129.65,8.4711,2388.16,215,70,60.43591
49,146,394,642.83,1588.1,38.81,23.1877,21.61,9039.07,8123.06,8.4477,2388.11,215,69,74.711845
49,147,394,643.06,1583.77,38.8,23.2493,21.61,9047.69,8131.24,8.4503,2388.12,215,68,67.78208
49,148,395,643.71,1599.8,38.7,23.1896,21.61,9046.98,8130.93,8.4635,2388.19,215,67,31.533495
49,149,395,642.32,1595.76,38.6,23.2546,21.61,9049.28,8136.89,8.4486,2388.16,215,66,69.10163
49,150,392,642.72,1592.9,38.93,23.2818,21.61,9051.37,8128.52,8.4784,2388.14,215,65,81.367004
49,151,394,642.37,1601.61,38.63,23.3411,21.61,9058.66,8133.38,8.4571,2388.2,215,64,53.67636
49,152,394,642.93,1587.16,38.7,23.2323,21.61,9050.73,8129.14,8.4583,2388.19,215,63,50.172215
49,153,393,642.79,1593.76,38.69,23.2917,21.61,9055.13,8130.59,8.4366,2388.16,215,62,63.94161
49,154,394,643.25,1591.43,38.72,23.3045,21.61,9056.91,8126.83,8.4506,2388.18,215,61,59.918762
49,155,394,642.57,1589.48,38.58,23.1464,21.61,9056.28,8126.23,8.4653,2388.16,215,60,59.68187
49,156,394,642.79,1594.77,38.91,23.2816,21.61,9049.43,8129.05,8.4839,2388.14,215,59,69.521065
49,157,394,642.49,1594.0,38.56,23.2103,21.61,9054.69,8129.94,8.4936,2388.16,215,58,51.152313
49,158,394,642.93,1596.7,38.54,23.2619,21.61,9051.37,8131.77,8.4817,2388.22,215,57,31.321575
49,159,393,642.86,1592.2,38.5,23.1741,21.61,9050.99,8129.5,8.5062,2388.14,215,56,44.73508
49,160,395,643.1,1587.88,38.69,23.2708,21.61,9052.9,8127.27,8.508,2388.2,215,55,39.337955
49,161,395,643.71,1597.09,38.8,23.2943,21.61,9050.53,8134.53,8.4427,2388.12,215,54,66.471664
49,162,395,643.02,1594.63,38.6,23.2265,21.61,9047.74,8128.47,8.5198,2388.12,215,53,38.289944
49,163,397,642.71,1596.12,38.58,23.1522,21.61,9051.36,8128.56,8.4981,2388.15,215,52,42.532818
49,164,396,643.16,1593.52,38.59,23.1956,21.61,9046.93,8130.87,8.4667,2388.15,215,51,37.296963
49,165,394,642.99,1598.2,38.87,23.243,21.61,9049.8,8128.97,8.4564,2388.23,215,50,47.68775
49,166,394,642.91,1596.27,38.56,23.2507,21.61,9050.45,8130.96,8.4702,2388.21,215,49,33.71204
49,167,395,643.04,1591.8,38.68,23.1924,21.61,9051.71,8131.52,8.459,2388.16,215,48,44.25868
49,168,396,642.28,1594.04,38.83,23.1747,21.61,9052.42,8129.73,8.4911,2388.16,215,47,61.559357
49,169,393,642.95,1588.35,38.73,23.1119,21.61,9061.9,8126.88,8.4834,2388.18,215,46,45.04653
49,170,395,642.7,1596.33,38.72,23.2716,21.61,9053.78,8129.07,8.4831,2388.17,215,45,56.30037
49,171,394,643.1,1595.11,38.76,23.1836,21.61,9060.23,8135.33,8.4644,2388.19,215,44,46.431465
49,172,395,643.32,1600.19,38.73,23.1155,21.61,9052.9,8135.55,8.4647,2388.16,215,43,42.14982
49,173,394,643.48,1600.94,38.66,23.2022,21.61,9057.8,8137.76,8.4889,2388.16,215,42,38.811577
49,174,396,643.27,1594.78,38.57,23.2351,21.61,9043.21,8127.84,8.4934,2388.18,215,41,24.661592
49,175,395,642.88,1598.03,38.68,23.1267,21.61,9059.3,8135.73,8.5106,2388.21,215,40,22.809662
49,176,393,643.02,1594.53,38.55,23.1877,21.61,9048.46,8133.65,8.5042,2388.22,215,39,37.87729
49,177,396,643.4,1600.06,38.62,23.1796,21.61,9054.13,8130.69,8.4835,2388.19,215,38,23.2032
49,178,396,643.01,1599.47,38.62,23.1078,21.61,9059.67,8134.91,8.4558,2388.25,215,37,28.50353
49,179,394,643.2,1595.24,38.37,23.1942,21.61,9056.85,8131.84,8.4878,2388.18,215,36,25.558935
49,180,394,643.66,1591.83,38.6,23.2724,21.61,9057.07,8132.12,8.4653,2388.21,215,35,35.735584
49,181,394,642.75,1592.99,38.67,23.2777,21.61,9057.15,8132.71,8.5031,2388.2,215,34,47.76857
49,182,394,643.19,1602.6,38.62,23.0867,21.61,9055.67,8130.44,8.4748,2388.25,215,33,21.543428
49,183,396,642.75,1591.31,38.5,23.1203,21.61,9050.45,8132.37,8.4982,2388.21,215,32,30.941044
49,184,395,642.9,1591.54,38.61,23.0887,21.61,9050.76,8133.46,8.5173,2388.18,215,31,27.362059
49,185,394,642.74,1596.08,38.53,23.2249,21.61,9052.72,8134.66,8.5033,2388.22,215,30,35.882572
49,186,396,642.97,1597.13,38.62,23.0599,21.61,9060.69,8132.57,8.515,2388.19,215,29,24.126013
49,187,396,643.46,1598.97,38.53,23.2028,21.61,9045.13,8128.3,8.4991,2388.2,215,28,15.839217
49,188,395,642.66,1589.6,38.39,23.0949,21.61,9055.23,8126.41,8.4925,2388.21,215,27,33.29993
49,189,395,642.79,1595.15,38.58,23.2186,21.61,9056.74,8133.96,8.4859,2388.21,215,26,32.043537
49,190,395,642.74,1600.09,38.56,23.1198,21.61,9059.53,8129.27,8.4972,2388.18,215,25,34.077515
49,191,395,643.79,1592.77,38.63,23.1865,21.61,9059.27,8128.91,8.4903,2388.23,215,24,18.835884
49,192,394,642.7,1598.82,38.61,23.2251,21.61,9061.41,8132.5,8.5033,2388.19,215,23,40.535664
49,193,394,643.75,1600.14,38.61,23.1785,21.61,9056.58,8133.98,8.5273,2388.24,215,22,15.141828
49,194,395,643.25,1594.99,38.66,23.0321,21.61,9062.39,8130.56,8.4601,2388.23,215,21,25.49799
49,195,397,643.82,1604.4,38.56,23.0371,21.61,9051.67,8134.37,8.4918,2388.27,215,20,6.7159486
49,196,393,643.29,1593.68,38.55,23.2057,21.61,9058.21,8130.95,8.4966,2388.19,215,19,28.627743
49,197,395,643.44,1600.98,38.44,23.1146,21.61,9064.1,8136.18,8.5141,2388.2,215,18,10.56021
49,198,396,643.59,1598.16,38.66,23.1804,21.61,9048.48,8132.28,8.5064,2388.28,215,17,11.085334
49,199,394,643.91,1594.75,38.55,23.1165,21.61,9060.4,8138.68,8.4862,2388.21,215,16,24.080528
49,200,395,643.4,1597.43,38.39,23.1005,21.61,9059.56,8134.52,8.4963,2388.23,215,15,10.6784725
49,201,396,643.55,1600.32,38.55,23.1569,21.61,9058.26,8133.05,8.4657,2388.21,215,14,22.239334
49,202,396,643.26,1599.96,38.63,23.1576,21.61,9053.91,8134.46,8.5148,2388.26,215,13,11.246201
49,203,397,643.58,1596.89,38.57,23.014,21.61,9059.28,8130.69,8.5472,2388.22,215,12,6.40903
49,204,396,643.64,1590.75,38.55,23.1325,21.61,9070.09,8134.48,8.5561,2388.22,215,11,10.747513
49,205,395,642.99,1603.6,38.64,23.065,21.61,9052.1,8132.84,8.5413,2388.24,215,10,13.907213
49,206,397,643.48,1603.09,38.55,22.9967,21.61,9058.6,8132.4,8.5527,2388.22,215,9,8.478843
49,207,397,643.72,1596.69,38.57,23.0009,21.61,9063.43,8132.4,8.508,2388.25,215,8,9.3981695
49,208,396,643.2,1594.51,38.5,23.136,21.61,9064.43,8128.08,8.5142,2388.19,215,7,15.343731
49,209,396,644.08,1604.93,38.5,23.1663,21.61,9062.54,8135.96,8.4972,2388.32,215,6,8.430873
49,210,397,643.57,1596.47,38.64,23.1973,21.61,9056.83,8132.69,8.4965,2388.21,215,5,20.703236
49,211,396,643.48,1605.85,38.44,23.1226,21.61,9061.58,8139.93,8.5333,2388.29,215,4,5.7295513
49,212,396,643.34,1598.92,38.5,23.1368,21.61,9065.34,8134.67,8.5116,2388.29,215,3,6.5456424
49,213,397,643.8,1597.25,38.45,23.0635,21.61,9065.19,8137.82,8.5363,2388.28,215,2,5.2193985
49,214,396,643.64,1599.32,38.46,23.1829,21.61,9069.14,8133.65,8.5176,2388.29,215,1,7.4851484
49,215,396,644.2,1593.84,38.46,23.0171,21.61,9058.19,8138.39,8.5046,2388.3,215,0,8.930171
50,1,394,642.12,1582.5,38.96,23.3947,21.61,9057.95,8141.04,8.4366,2388.08,198,197,200.81192
50,2,394,642.62,1589.9,38.91,23.4594,21.61,9062.85,8138.39,8.4211,2388.02,198,196,185.73041
50,3,392,642.55,1582.75,38.97,23.323,21.61,9071.21,8143.16,8.3931,2388.04,198,195,200.20767
50,4,393,642.61,1586.91,38.91,23.3886,21.61,9065.42,8141.2,8.4286,2388.08,198,194,182.33484
50,5,394,642.41,1589.7,38.98,23.334,21.61,9060.73,8143.94,8.4295,2388.0,198,193,194.02353
50,6,391,642.46,1585.34,38.87,23.2987,21.61,9056.24,8143.26,8.4073,2387.97,198,192,193.94025
50,7,393,642.37,1584.77,39.04,23.4,21.61,9062.94,8147.63,8.3972,2388.04,198,191,200.64587
50,8,392,642.38,1585.62,38.88,23.3771,21.61,9062.45,8147.94,8.4477,2388.11,198,190,188.9222
50,9,393,642.54,1581.7,38.95,23.349,21.61,9059.19,8143.67,8.4103,2388.08,198,189,194.35652
50,10,392,642.33,1585.82,38.81,23.2714,21.61,9061.41,8142.77,8.4169,2388.03,198,188,198.79585
50,11,392,642.05,1578.46,38.81,23.3106,21.61,9063.78,8146.15,8.3979,2388.09,198,187,194.9412
50,12,393,642.76,1581.49,38.84,23.3407,21.61,9060.85,8143.07,8.4528,2388.09,198,186,183.22336
50,13,393,642.6,1576.37,38.85,23.3102,21.61,9065.62,8142.15,8.4003,2388.07,198,185,180.83748
50,14,391,641.95,1588.64,38.95,23.3548,21.61,9063.97,8143.77,8.4072,2388.05,198,184,187.28256
50,15,391,642.19,1588.83,38.96,23.346,21.61,9061.43,8142.46,8.4295,2388.01,198,183,185.44872
50,16,392,641.81,1584.15,38.89,23.288,21.61,9064.26,8138.77,8.4279,2388.01,198,182,205.50244
50,17,394,642.83,1585.08,38.83,23.2551,21.61,9067.86,8143.94,8.4252,2388.06,198,181,173.52835
50,18,393,642.47,1582.63,38.9,23.441,21.61,9057.15,8145.89,8.418,2388.03,198,180,202.63425
50,19,392,642.67,1585.14,39.02,23.3642,21.61,9061.05,8143.45,8.4178,2388.06,198,179,178.5954
50,20,392,642.42,1583.58,38.82,23.4585,21.61,9068.95,8142.44,8.4347,2388.08,198,178,167.13963
50,21,392,642.56,1585.06,39.0,23.3518,21.61,9062.45,8140.47,8.419,2388.03,198,177,191.2061
50,22,393,642.39,1584.2,38.76,23.3956,21.61,9063.67,8143.65,8.4218,2388.0,198,176,177.62398
50,23,391,642.83,1593.36,38.99,23.4109,21.61,9056.7,8142.94,8.3873,2388.03,198,175,177.22276
50,24,392,642.73,1580.39,38.96,23.3642,21.61,9061.05,8145.82,8.3854,2388.09,198,174,171.9522
50,25,394,642.4,1589.16,38.98,23.3005,21.61,9063.67,8138.58,8.4174,2388.03,198,173,186.47989
50,26,393,642.74,1579.32,38.81,23.3646,21.61,9074.08,8145.23,8.4121,2388.04,198,172,170.28035
50,27,392,642.46,1586.65,38.94,23.3186,21.61,9069.01,8148.89,8.4403,2388.07,198,171,167.59631
50,28,392,642.28,1586.5,38.91,23.3449,21.61,9068.05,8139.08,8.4091,2387.99,198,170,176.99812
50,29,391,642.92,1591.07,38.91,23.3521,21.61,9061.73,8149.84,8.4099,2387.97,198,169,172.51114
50,30,393,642.62,1590.45,38.99,23.1615,21.61,9064.09,8145.42,8.4132,2388.08,198,168,154.78474
50,31,393,642.46,1584.46,38.91,23.3103,21.61,9062.5,8142.92,8.4105,2388.04,198,167,165.7524
50,32,393,642.63,1589.42,39.0,23.3352,21.61,9060.88,8148.2,8.3881,2388.06,198,166,159.80484
50,33,391,642.14,1582.13,38.82,23.3546,21.61,9062.7,8146.65,8.4352,2388.06,198,165,162.84421
50,34,393,642.82,1582.82,38.98,23.3735,21.61,9068.04,8145.91,8.4409,2388.07,198,164,159.43073
50,35,393,642.12,1590.81,38.9,23.3269,21.61,9058.77,8144.14,8.3706,2388.08,198,163,175.44003
50,36,394,642.38,1586.38,38.95,23.4361,21.61,9064.08,8142.4,8.4335,2388.04,198,162,175.43279
50,37,393,642.66,1591.79,38.8,23.3016,21.6,9064.12,8151.49,8.4158,2388.06,198,161,161.80972
50,38,392,642.28,1587.84,38.99,23.344,21.61,9065.83,8142.72,8.4467,2388.07,198,160,164.0137
50,39,393,642.21,1586.89,38.91,23.319,21.61,9065.63,8139.14,8.4424,2388.05,198,159,168.15196
50,40,393,643.19,1587.36,38.95,23.3161,21.61,9059.91,8145.16,8.4504,2388.04,198,158,150.14369
50,41,392,642.47,1584.96,38.83,23.3256,21.61,9073.29,8145.35,8.3822,2388.05,198,157,156.0489
50,42,393,641.82,1585.3,38.8,23.4777,21.61,9068.48,8144.13,8.418,2388.04,198,156,160.0805
50,43,393,642.39,1589.71,38.7,23.3443,21.61,9065.43,8142.57,8.4232,2388.07,198,155,148.63763
50,44,393,642.07,1590.7,38.89,23.3815,21.61,9059.48,8145.86,8.4063,2388.08,198,154,156.63658
50,45,390,641.8,1592.23,38.95,23.3749,21.61,9059.32,8142.33,8.3988,2388.04,198,153,165.77605
50,46,391,642.26,1586.46,38.96,23.3982,21.61,9071.98,8142.1,8.4241,2388.03,198,152,162.45108
50,47,391,642.78,1594.91,38.94,23.253,21.61,9061.25,8142.54,8.438,2388.05,198,151,143.88402
50,48,392,642.22,1580.13,38.9,23.3085,21.61,9069.15,8141.59,8.4472,2388.08,198,150,140.28587
50,49,393,642.85,1586.51,38.91,23.1514,21.61,9056.25,8140.68,8.403,2388.07,198,149,144.04443
50,50,392,642.17,1593.23,38.84,23.38,21.61,9061.89,8147.92,8.4304,2388.02,198,148,149.44644
50,51,393,642.12,1588.94,38.99,23.1953,21.61,9062.73,8140.9,8.3951,2388.04,198,147,161.78226
50,52,392,642.16,1585.63,38.95,23.4115,21.61,9062.46,8143.61,8.41,2388.05,198,146,157.43143
50,53,394,642.53,1587.93,38.99,23.3295,21.61,9071.8,8149.64,8.4355,2388.1,198,145,140.59892
50,54,392,642.03,1586.26,38.93,23.4203,21.61,9065.53,8141.71,8.4345,2388.04,198,144,143.74228
50,55,393,641.89,1587.63,38.76,23.3948,21.61,9060.36,8143.56,8.45,2388.07,198,143,138.40048
50,56,394,642.45,1583.2,38.96,23.2727,21.61,9063.39,8144.82,8.4518,2388.06,198,142,138.48396
50,57,393,643.12,1584.99,38.78,23.3328,21.61,9057.86,8145.08,8.4159,2388.03,198,141,135.89635
50,58,393,642.32,1586.96,39.02,23.3168,21.61,9066.95,8142.77,8.4207,2388.09,198,140,140.85973
50,59,394,642.72,1586.05,38.81,23.3355,21.61,9067.12,8141.16,8.3832,2388.02,198,139,140.32942
50,60,392,642.44,1589.24,38.86,23.3714,21.61,9070.84,8144.09,8.4086,2388.02,198,138,144.13794
50,61,393,642.39,1584.21,38.94,23.3841,21.61,9066.48,8143.44,8.4312,2388.05,198,137,130.64357
50,62,394,642.64,1597.04,39.14,23.2324,21.61,9060.63,8147.15,8.4157,2388.09,198,136,131.63478
50,63,392,642.14,1589.99,38.79,23.3751,21.61,9067.71,8146.18,8.4236,2388.1,198,135,137.0684
50,64,392,642.21,1592.14,38.91,23.3434,21.61,9057.15,8145.31,8.4281,2388.03,198,134,131.71994
50,65,393,642.24,1585.01,38.98,23.2149,21.61,9068.1,8146.92,8.4537,2388.08,198,133,126.65262
50,66,392,642.52,1584.84,38.96,23.2587,21.61,9065.0,8142.94,8.4272,2388.03,198,132,129.31749
50,67,393,642.55,1592.28,38.88,23.3006,21.61,9077.05,8140.28,8.4347,2388.1,198,131,113.7496
50,68,395,642.52,1585.26,38.91,23.327,21.61,9057.66,8152.22,8.4391,2388.02,198,130,125.69178
50,69,392,642.29,1581.25,39.08,23.4135,21.61,9066.7,8146.75,8.4336,2388.06,198,129,136.5133
50,70,394,642.46,1586.49,39.05,23.2842,21.61,9066.79,8143.18,8.4552,2388.08,198,128,119.089165
50,71,392,642.0,1588.12,38.9,23.3808,21.61,9063.64,8150.49,8.4144,2388.06,198,127,132.19904
50,72,392,642.42,1584.73,38.89,23.3863,21.61,9058.59,8146.85,8.4021,2388.06,198,126,140.6807
50,73,393,642.63,1586.71,38.67,23.2567,21.61,9061.19,8140.58,8.4378,2388.03,198,125,131.74913
50,74,393,642.79,1587.78,38.73,23.3033,21.61,9067.88,8150.52,8.4015,2388.04,198,124,111.67695
50,75,394,642.6,1593.14,38.93,23.3008,21.61,9058.27,8142.02,8.4256,2388.0,198,123,123.9073
50,76,393,642.87,1590.79,38.96,23.352,21.61,9073.62,8146.77,8.4664,2388.11,198,122,126.45397
50,77,392,642.07,1584.43,38.87,23.2678,21.61,9066.94,8149.47,8.413,2388.07,198,121,114.729706
50,78,393,642.59,1586.9,38.72,23.4196,21.61,9061.96,8144.46,8.4072,2388.08,198,120,124.08802
50,79,393,642.51,1589.88,38.95,23.2316,21.61,9069.12,8140.66,8.3685,2388.06,198,119,122.19463
50,80,393,642.53,1584.91,38.85,23.3824,21.61,9070.89,8145.66,8.427,2388.01,198,118,118.211555
50,81,391,642.91,1584.75,38.84,23.365,21.61,9076.62,8145.04,8.4206,2388.02,198,117,113.06319
50,82,393,642.44,1587.53,38.83,23.3956,21.61,9066.0,8146.92,8.4279,2388.05,198,116,123.3881
50,83,393,642.81,1584.97,38.69,23.2507,21.61,9062.4,8142.42,8.4171,2388.07,198,115,113.89742
50,84,392,642.86,1594.21,38.89,23.1871,21.61,9070.82,8143.94,8.4153,2388.06,198,114,96.81442
50,85,393,642.52,1587.23,38.87,23.2868,21.61,9063.96,8148.3,8.3936,2388.06,198,113,112.768456
50,86,393,642.6,1589.77,39.05,23.3112,21.61,9064.35,8143.7,8.4459,2388.12,198,112,118.344025
50,87,393,642.8,1590.97,39.04,23.2808,21.61,9076.77,8144.99,8.4213,2388.07,198,111,112.29917
50,88,393,642.57,1596.7,38.84,23.2388,21.61,9059.16,8145.71,8.429,2388.06,198,110,107.12146
50,89,393,642.43,1588.87,38.8,23.288,21.61,9070.2,8148.8,8.4376,2388.07,198,109,96.30924
50,90,393,642.6,1593.47,38.76,23.281,21.61,9074.19,8147.58,8.4483,2388.08,198,108,78.14497
50,91,393,642.48,1594.0,38.96,23.3141,21.61,9066.75,8146.37,8.4339,2388.05,198,107,116.364944
50,92,393,642.76,1590.0,38.8,23.4373,21.61,9078.07,8146.99,8.4334,2388.01,198,106,96.33275
50,93,394,642.43,1584.14,38.77,23.2351,21.61,9066.98,8147.19,8.4146,2388.05,198,105,99.4175
50,94,393,643.02,1589.56,38.72,23.3616,21.61,9063.37,8150.5,8.4371,2388.12,198,104,89.32698
50,95,393,642.61,1589.19,38.86,23.2087,21.61,9068.33,8143.97,8.4572,2388.1,198,103,90.42526
50,96,393,643.01,1584.82,38.74,23.3042,21.61,9064.01,8154.63,8.4468,2388.12,198,102,83.63523
50,97,391,642.26,1586.61,38.76,23.2788,21.61,9063.93,8142.47,8.4492,2388.04,198,101,108.556145
50,98,394,642.38,1592.25,38.83,23.3351,21.61,9066.16,8148.98,8.4741,2388.05,198,100,99.27294
50,99,395,642.39,1585.49,39.02,23.3337,21.61,9067.2,8152.68,8.4572,2388.07,198,99,103.19342
50,100,391,642.38,1588.59,38.87,23.218,21.61,9066.08,8147.06,8.4043,2388.14,198,98,95.88134
50,101,392,642.85,1592.22,38.9,23.2263,21.61,9063.79,8144.98,8.4367,2388.11,198,97,85.848434
50,102,393,642.39,1582.43,38.79,23.2869,21.61,9071.01,8148.9,8.4199,2388.12,198,96,83.29708
50,103,393,642.03,1589.44,38.63,23.3116,21.61,9064.34,8146.56,8.4632,2388.14,198,95,90.07464
50,104,391,642.36,1582.35,39.01,23.2998,21.61,9072.74,8146.65,8.4417,2388.08,198,94,89.5658
50,105,393,642.69,1586.81,38.96,23.1933,21.61,9070.52,8144.18,8.4503,2388.1,198,93,84.54416
50,106,393,642.86,1595.04,38.68,23.3613,21.61,9068.84,8152.45,8.4337,2388.03,198,92,73.52532
50,107,392,642.41,1585.63,38.76,23.2578,21.61,9076.73,8149.23,8.4257,2388.08,198,91,79.37771
50,108,393,642.56,1586.63,38.89,23.4082,21.61,9068.62,8148.95,8.405,2388.07,198,90,110.020615
50,109,394,643.16,1592.98,38.75,23.2252,21.61,9068.55,8144.44,8.4259,2388.09,198,89,69.6213
50,110,393,642.54,1589.83,39.05,23.2011,21.61,9068.83,8145.54,8.4337,2388.09,198,88,90.14068
50,111,392,642.35,1583.83,38.8,23.2918,21.61,9077.18,8149.64,8.4407,2388.06,198,87,86.55559
50,112,392,642.7,1593.62,38.7,23.3406,21.61,9067.69,8147.41,8.4403,2388.07,198,86,91.594925
50,113,393,642.58,1594.04,38.81,23.3687,21.61,9069.77,8142.84,8.4579,2388.03,198,85,92.51992
50,114,393,642.45,1581.39,38.84,23.2916,21.61,9063.18,8147.27,8.4139,2388.1,198,84,116.55389
50,115,393,642.68,1587.94,38.75,23.2829,21.61,9068.26,8150.3,8.415,2388.06,198,83,92.4892
50,116,394,642.65,1590.26,38.77,23.2517,21.61,9069.26,8150.06,8.4735,2388.06,198,82,77.11306
50,117,394,642.46,1595.36,38.57,23.2391,21.61,9067.25,8144.56,8.4447,2388.12,198,81,76.358086
50,118,392,642.47,1584.45,38.94,23.3091,21.61,9068.18,8146.99,8.415,2388.04,198,80,109.01499
50,119,394,643.12,1590.39,38.86,23.2776,21.61,9074.31,8150.38,8.4504,2388.06,198,79,72.86765
50,120,392,642.67,1583.85,38.78,23.3392,21.61,9074.37,8147.45,8.4601,2388.02,198,78,88.190216
50,121,393,642.58,1594.4,38.74,23.3172,21.61,9070.88,8147.12,8.4468,2388.11,198,77,71.04805
50,122,394,642.91,1586.67,38.8,23.2134,21.61,9074.7,8145.69,8.4333,2388.07,198,76,76.24987
50,123,394,643.01,1578.72,38.84,23.3588,21.61,9071.52,8150.93,8.4162,2388.14,198,75,93.5521
50,124,391,642.72,1594.11,39.02,23.257,21.61,9076.43,8146.2,8.4797,2388.12,198,74,81.216286
50,125,393,642.91,1594.05,38.85,23.1987,21.61,9072.09,8146.63,8.4409,2388.09,198,73,71.79101
50,126,394,642.93,1593.66,38.8,23.295,21.61,9073.0,8151.66,8.4659,2388.04,198,72,64.889084
50,127,395,642.73,1586.43,38.69,23.2201,21.61,9068.8,8157.71,8.413,2388.08,198,71,75.42662
50,128,393,642.85,1587.73,38.6,23.2817,21.61,9076.77,8153.94,8.4194,2388.13,198,70,63.22696
50,129,394,642.82,1591.14,38.67,23.2955,21.61,9071.56,8154.07,8.4504,2388.12,198,69,61.89362
50,130,394,642.99,1598.6,38.7,23.3214,21.61,9085.34,8152.18,8.4192,2388.12,198,68,46.59859
50,131,392,642.42,1588.11,38.78,23.266,21.61,9069.6,8154.82,8.469,2388.09,198,67,82.57056
50,132,394,642.87,1591.02,38.78,23.2801,21.61,9074.73,8155.73,8.4624,2388.09,198,66,62.52428
50,133,394,643.07,1590.9,38.71,23.3598,21.61,9076.85,8156.05,8.4557,2388.05,198,65,61.73864
50,134,394,642.75,1594.49,38.81,23.3491,21.61,9073.39,8153.71,8.4541,2388.1,198,64,68.31243
50,135,393,642.9,1596.24,38.81,23.2899,21.61,9073.29,8152.2,8.4656,2388.15,198,63,51.437134
50,136,394,643.54,1595.47,38.95,23.226,21.61,9087.74,8155.12,8.4413,2388.06,198,62,54.136494
50,137,394,643.11,1585.13,38.77,23.2591,21.61,9083.98,8154.02,8.4157,2388.1,198,61,56.95828
50,138,395,643.52,1597.84,38.62,23.2523,21.61,9079.03,8159.54,8.4711,2388.14,198,60,33.619083
50,139,394,642.64,1587.2,38.75,23.1872,21.61,9081.32,8151.09,8.4661,2388.08,198,59,54.40703
50,140,392,642.96,1592.7,38.73,23.3439,21.61,9074.22,8157.23,8.4336,2388.1,198,58,60.35575
50,141,394,642.44,1586.14,38.81,23.2952,21.61,9088.0,8159.43,8.3914,2388.11,198,57,62.99249
50,142,394,643.51,1592.92,38.7,23.2388,21.61,9082.1,8155.69,8.5048,2388.1,198,56,42.161266
50,143,395,642.26,1596.39,38.74,23.219,21.61,9084.3,8155.03,8.4267,2388.06,198,55,55.33114
50,144,394,642.17,1598.41,38.79,23.247,21.61,9082.8,8157.77,8.4727,2388.09,198,54,46.75184
50,145,393,643.11,1585.16,38.93,23.3105,21.61,9084.7,8162.09,8.46,2388.08,198,53,59.498062
50,146,394,642.84,1592.44,38.76,23.3391,21.61,9080.39,8156.44,8.4544,2388.12,198,52,49.936024
50,147,393,643.04,1592.47,38.51,23.2651,21.61,9085.3,8159.92,8.504,2388.08,198,51,44.153294
50,148,395,642.13,1593.57,38.6,23.3118,21.61,9088.55,8158.17,8.4743,2388.01,198,50,55.69692
50,149,394,643.01,1584.21,38.69,23.2573,21.61,9088.11,8163.19,8.4385,2388.08,198,49,47.291664
50,150,394,643.37,1590.63,38.51,23.1816,21.61,9081.01,8160.63,8.4752,2388.13,198,48,34.176857
50,151,396,642.49,1590.38,38.72,23.3047,21.61,9085.05,8158.61,8.4393,2388.07,198,47,51.238426
50,152,394,642.71,1594.38,38.62,23.201,21.61,9084.92,8160.4,8.46,2388.13,198,46,45.46469
50,153,395,642.6,1586.45,38.6,23.193,21.61,9088.09,8162.21,8.4432,2388.15,198,45,45.065094
50,154,394,643.09,1597.35,38.73,23.2003,21.61,9090.87,8160.79,8.458,2388.14,198,44,38.701523
50,155,393,642.42,1593.18,38.69,23.2141,21.61,9090.82,8159.43,8.4548,2388.15,198,43,44.394337
50,156,396,642.5,1593.73,38.72,23.1351,21.61,9091.39,8161.32,8.4758,2388.12,198,42,37.36163
50,157,394,643.28,1594.64,38.56,23.2534,21.61,9083.52,8159.74,8.4821,2388.15,198,41,34.258846
50,158,395,642.75,1598.37,38.44,23.2506,21.61,9093.64,8167.54,8.4579,2388.11,198,40,33.65342
